PIR Sensor Frequency,ulrasonic1,ulrasonic2,microphone1,microphone2,microphone3,microphone4,microphone5,metaldetector,Obstacle
511.24,421.73,419.88,157.38,88.95,153.47,155,510.26,592,Negative
511.24,421.85,419.96,157.38,76.25,153.47,155,509.29,514,Negative
511.24,421.71,419.86,157.38,99.71,153.47,155,510.26,538,Negative
511.24,421.71,419.88,157.38,112.41,153.47,154,509.29,562,Negative
511.24,421.84,419.98,159.34,110.46,154.45,157,510.26,538,Negative
511.24,421.71,419.88,160.31,80.16,155.43,157,509.29,598,Negative
511.24,421.75,419.82,159.34,104.59,155.43,157,510.26,533,Negative
511.24,421.85,419.98,159.34,74.29,155.43,157,510.26,556,Negative
511.24,421.75,419.88,159.34,62.56,155.43,156,510.26,540,Negative
511.24,421.75,419.86,159.34,102.64,155.43,157,510.26,554,Negative
511.24,421.8,419.93,159.34,150.54,155.43,157,509.29,557,Negative
511.24,421.7,419.88,160.31,117.3,155.43,157,510.26,557,Negative
511.24,421.73,419.84,159.34,105.57,154.45,157,509.29,1092,Mine
511.24,421.7,420.0,159.34,90.91,155.43,157,510.26,577,Negative
511.24,421.8,419.98,159.34,136.85,155.43,157,509.29,533,Negative
511.24,421.71,419.88,159.34,138.81,156.4,157,510.26,511,Negative
511.24,421.75,419.98,160.31,92.86,155.43,156,510.26,590,Negative
511.24,421.73,419.88,157.38,511.24,153.47,155,509.29,548,Negative
511.24,421.82,419.95,157.38,511.24,153.47,155,509.29,591,Negative
511.24,421.85,419.95,157.38,511.24,153.47,155,510.26,522,Negative
511.24,421.7,419.86,157.38,511.24,153.47,156,510.26,597,Negative
511.24,421.85,419.96,157.38,511.24,153.47,155,510.26,534,Negative
511.24,421.7,419.96,157.38,511.24,153.47,155,510.26,520,Negative
511.24,421.71,419.86,157.38,511.24,152.49,154,509.29,565,Negative
511.24,421.8,419.96,157.38,511.24,153.47,155,510.26,572,Negative
511.24,421.73,419.84,157.38,511.24,153.47,156,510.26,1087,Mine
511.24,421.73,419.86,157.38,511.24,153.47,155,510.26,504,Negative
511.24,421.71,420.0,157.38,511.24,153.47,155,509.29,582,Negative
511.24,421.87,419.96,157.38,511.24,153.47,155,509.29,537,Negative
511.24,421.73,419.86,157.38,511.24,153.47,154,509.29,535,Negative
511.24,421.75,420.0,157.38,511.24,154.45,155,510.26,1096,Mine
511.24,421.85,419.96,157.38,511.24,153.47,156,510.26,526,Negative
511.24,421.71,419.86,158.36,511.24,153.47,155,509.29,584,Negative
511.24,421.75,419.89,157.38,361.68,153.47,155,510.26,564,Negative
511.24,421.85,419.96,157.38,281.52,153.47,155,509.29,525,Negative
511.24,421.75,419.84,157.38,198.44,153.47,155,510.26,557,Negative
511.24,421.82,419.98,160.31,149.56,155.43,157,509.29,501,Negative
511.24,421.75,419.84,159.34,65.49,156.4,157,510.26,533,Negative
511.24,421.75,420.01,159.34,81.13,155.43,158,509.29,575,Negative
511.24,421.85,419.98,160.31,138.81,156.4,157,510.26,551,Negative
511.24,421.71,419.88,160.31,141.74,155.43,157,510.26,562,Negative
511.24,421.8,419.96,160.31,98.73,156.4,158,510.26,584,Negative
511.24,421.84,419.96,160.31,144.67,156.4,158,509.29,524,Negative
511.24,421.73,419.86,160.31,143.7,156.4,157,509.29,505,Negative
511.24,421.82,419.98,159.34,105.57,156.4,157,510.26,505,Negative
511.24,421.77,419.96,159.34,86.02,156.4,158,510.26,1028,Mine
511.24,421.73,419.86,160.31,88.95,156.4,157,509.29,594,Negative
511.24,421.73,419.86,160.31,149.56,155.43,158,510.26,526,Negative
511.24,421.84,419.96,159.34,147.61,156.4,158,510.26,1039,Mine
511.24,421.73,419.86,160.31,9952.1,155.43,157,510.26,542,Mine
511.24,421.75,419.86,159.34,9952.1,155.43,157,509.29,541,Mine
511.24,421.85,419.96,160.31,9952.1,156.4,157,509.29,538,Mine
511.24,421.75,419.98,159.34,9951.12,156.4,158,510.26,579,Mine
511.24,421.75,419.88,159.34,9953.08,156.4,158,509.29,507,Mine
511.24,421.84,419.95,160.31,0.98,156.4,157,509.29,600,Negative
511.24,421.73,419.89,157.38,56.7,153.47,155,511.24,512,Negative
511.24,421.75,419.86,157.38,60.61,153.47,155,510.26,525,Negative
511.24,421.84,419.96,157.38,80.16,154.45,154,511.24,549,Negative
511.24,421.75,419.84,156.4,70.38,153.47,155,510.26,550,Negative
511.24,421.73,419.98,159.34,9952.1,155.43,157,509.29,582,Mine
511.24,421.85,419.98,160.31,9951.12,156.4,157,510.26,539,Mine
511.24,421.75,419.86,159.34,9952.1,156.4,157,509.29,563,Mine
511.24,421.75,420.0,160.31,9951.12,155.43,157,509.29,547,Mine
511.24,421.85,419.95,159.34,9951.12,156.4,157,509.29,595,Mine
511.24,421.73,419.84,159.34,9952.1,155.43,157,509.29,522,Mine
511.24,421.77,419.91,159.34,9951.12,155.43,158,509.29,577,Mine
511.24,421.87,420.01,160.31,9953.08,155.43,157,510.26,547,Mine
511.24,421.77,419.86,160.31,9951.12,156.4,158,510.26,563,Mine
511.24,421.73,419.88,159.34,9951.12,156.4,157,509.29,581,Mine
511.24,421.84,419.95,160.31,9952.1,156.4,157,508.31,512,Mine
511.24,421.77,419.88,160.31,9952.1,156.4,158,510.26,563,Mine
511.24,421.75,419.91,160.31,9952.1,155.43,157,509.29,555,Mine
511.24,421.84,419.96,160.31,9952.1,156.4,158,510.26,580,Mine
511.24,421.75,419.86,159.34,-162.27,156.4,158,510.26,558,Negative
511.24,421.75,419.84,159.34,1.96,155.43,157,509.29,515,Negative
511.24,421.73,419.84,157.38,94.82,152.49,155,510.26,555,Negative
511.24,421.82,419.96,157.38,137.83,153.47,155,510.26,569,Negative
511.24,421.73,419.84,157.38,130.01,153.47,154,509.29,558,Negative
511.24,421.73,419.86,157.38,510.26,153.47,155,510.26,549,Negative
511.24,421.84,420.0,156.4,511.24,153.47,155,510.26,505,Negative
511.24,421.71,419.84,157.38,378.3,153.47,155,510.26,1016,Mine
511.24,421.75,419.86,157.38,511.24,153.47,155,510.26,525,Negative
511.24,421.73,419.96,157.38,511.24,153.47,156,510.26,537,Negative
511.24,421.87,419.96,157.38,287.39,153.47,155,510.26,544,Negative
511.24,421.73,419.88,157.38,227.76,153.47,155,508.31,589,Negative
511.24,421.73,420.01,157.38,511.24,153.47,155,510.26,543,Negative
511.24,421.84,419.96,157.38,511.24,153.47,156,510.26,560,Negative
511.24,421.75,419.89,157.38,511.24,153.47,155,510.26,541,Negative
511.24,421.84,419.96,157.38,511.24,153.47,155,509.29,565,Negative
511.24,421.75,419.95,157.38,9981.43,152.49,155,510.26,507,Mine
511.24,421.73,419.84,157.38,-44.97,153.47,155,510.26,1058,Mine
511.24,421.7,419.84,156.4,71.36,154.45,155,510.26,544,Negative
511.24,421.84,419.96,157.38,61.58,153.47,156,510.26,585,Negative
511.24,421.75,419.89,157.38,71.36,153.47,155,510.26,565,Negative
511.24,421.73,419.91,157.38,123.17,154.45,155,509.29,539,Negative
511.24,421.84,419.96,157.38,125.12,153.47,158,509.29,510,Negative
511.24,421.71,419.86,160.31,56.7,155.43,158,510.26,558,Negative
511.24,421.75,419.91,160.31,71.36,155.43,158,510.26,535,Negative
511.24,421.85,419.96,160.31,54.74,155.43,158,510.26,511,Negative
511.24,421.71,419.86,159.34,-21.51,156.4,158,510.26,541,Negative
511.24,421.73,419.88,159.34,9987.29,155.43,158,509.29,592,Mine
511.24,421.85,419.96,160.31,10002.93,155.43,157,509.29,542,Mine
511.24,421.73,419.86,159.34,9981.43,155.43,157,510.26,545,Mine
511.24,421.7,419.88,160.31,10036.17,156.4,157,510.26,538,Mine
511.24,421.85,419.98,159.34,-79.18,156.4,158,510.26,522,Negative
511.24,421.73,419.88,160.31,-36.17,156.4,157,510.26,562,Negative
511.24,421.71,419.88,160.31,-30.3,155.43,158,510.26,1032,Mine
511.24,421.84,419.98,159.34,-20.53,156.4,157,509.29,505,Negative
511.24,421.71,419.86,159.34,55.72,155.43,158,510.26,600,Negative
511.24,421.75,419.86,160.31,60.61,155.43,158,510.26,506,Negative
511.24,421.85,419.96,159.34,17.6,156.4,158,509.29,565,Negative
511.24,421.71,419.98,157.38,-75.27,153.47,155,510.26,581,Negative
511.24,421.73,419.88,157.38,10014.66,153.47,155,510.26,589,Mine
511.24,421.84,419.98,157.38,-78.2,153.47,155,510.26,561,Negative
511.24,421.73,419.86,157.38,45.94,153.47,156,510.26,546,Negative
511.24,421.73,419.88,156.4,-26.39,153.47,155,510.26,568,Negative
511.24,421.85,419.98,158.36,-72.34,153.47,155,509.29,508,Negative
511.24,421.75,419.86,157.38,-96.77,154.45,155,509.29,562,Negative
511.24,421.77,419.86,157.38,2.93,153.47,155,510.26,579,Negative
511.24,421.85,419.98,157.38,34.21,153.47,155,509.29,513,Negative
511.24,421.73,419.88,157.38,37.15,153.47,156,510.26,1092,Mine
511.24,421.73,419.86,157.38,56.7,153.47,155,510.26,526,Negative
511.24,421.73,419.89,157.38,78.2,153.47,155,509.29,503,Negative
511.24,421.82,420.01,157.38,114.37,152.49,155,510.26,503,Negative
511.24,421.73,419.84,157.38,107.53,153.47,155,510.26,520,Negative
511.24,421.75,419.91,157.38,85.04,152.49,155,509.29,542,Negative
511.24,421.84,419.98,157.38,117.3,153.47,155,509.29,566,Negative
511.24,421.73,419.88,157.38,126.1,153.47,155,510.26,585,Negative
511.24,421.73,419.98,157.38,88.95,153.47,155,509.29,500,Negative
511.24,421.85,419.96,157.38,106.55,153.47,155,509.29,533,Negative
511.24,421.73,419.88,157.38,129.03,153.47,155,509.29,552,Negative
511.24,421.73,419.98,157.38,97.75,154.45,156,509.29,542,Negative
511.24,421.85,419.98,157.38,99.71,153.47,155,510.26,555,Negative
511.24,421.73,419.88,157.38,131.96,153.47,155,510.26,600,Negative
511.24,421.73,419.96,157.38,128.05,153.47,155,510.26,533,Negative
511.24,421.84,419.98,157.38,92.86,154.45,155,510.26,587,Negative
511.24,421.73,419.86,157.38,130.01,153.47,155,510.26,506,Negative
511.24,421.71,420.01,157.38,141.74,153.47,155,510.26,570,Negative
511.24,421.85,419.96,157.38,99.71,152.49,155,510.26,540,Negative
511.24,421.75,419.88,157.38,104.59,153.47,155,510.26,504,Negative
511.24,421.73,419.98,157.38,72.34,153.47,155,509.29,544,Negative
511.24,421.84,419.96,157.38,10043.99,152.49,155,509.29,591,Mine
511.24,421.71,419.86,157.38,-117.3,153.47,154,510.26,561,Negative
511.24,421.73,419.98,157.38,-26.39,152.49,155,510.26,508,Negative
511.24,421.85,419.98,157.38,-12.71,153.47,155,509.29,577,Negative
511.24,421.73,419.86,157.38,60.61,153.47,155,510.26,527,Negative
511.24,421.75,419.98,157.38,82.11,153.47,155,510.26,513,Negative
511.24,421.84,419.98,156.4,66.47,153.47,155,510.26,576,Negative
511.24,421.75,419.88,157.38,107.53,153.47,156,509.29,545,Negative
511.24,421.71,419.96,157.38,121.21,153.47,155,510.26,1093,Mine
511.24,421.85,419.96,157.38,130.99,154.45,155,510.26,541,Negative
511.24,421.77,419.84,157.38,129.03,153.47,155,509.29,567,Negative
511.24,421.75,419.88,157.38,88.95,153.47,155,511.24,586,Negative
511.24,421.85,419.98,158.36,113.39,154.45,156,509.29,520,Negative
511.24,421.73,419.86,157.38,135.87,153.47,155,510.26,520,Negative
511.24,421.73,419.86,157.38,103.62,153.47,155,509.29,1084,Mine
511.24,421.85,419.98,157.38,183.77,153.47,155,509.29,545,Negative
511.24,421.77,419.88,157.38,131.96,153.47,155,510.26,500,Negative
511.24,421.75,419.88,157.38,135.87,153.47,154,509.29,554,Negative
511.24,421.82,420.0,156.4,116.32,152.49,155,510.26,572,Negative
511.24,421.73,419.86,156.4,87.98,153.47,155,510.26,547,Negative
511.24,421.75,419.88,157.38,116.32,153.47,155,510.26,507,Negative
511.24,421.8,420.0,157.38,119.26,153.47,155,510.26,588,Negative
511.24,423.0,419.88,158.36,90.91,154.45,155,510.26,503,Negative
511.24,421.73,419.86,157.38,102.64,153.47,155,510.26,1099,Mine
511.24,422.47,419.98,157.38,87.98,152.49,155,511.24,546,Negative
511.24,10594.93,420.82,156.4,112.41,153.47,155,510.26,600,Rock
511.24,421.84,420.0,156.4,92.86,154.45,155,509.29,587,Negative
511.24,421.75,419.88,158.36,101.66,154.45,154,510.26,555,Negative
511.24,421.75,419.86,157.38,129.03,153.47,155,510.26,582,Negative
511.24,421.84,419.98,157.38,114.37,153.47,155,510.26,539,Negative
511.24,421.75,419.86,156.4,99.71,153.47,156,510.26,571,Negative
511.24,421.75,419.98,157.38,130.99,153.47,154,509.29,555,Negative
511.24,421.85,419.96,157.38,129.03,154.45,155,509.29,529,Negative
511.24,421.73,419.88,157.38,97.75,153.47,155,510.26,593,Negative
511.24,421.73,419.96,156.4,115.35,153.47,155,511.24,587,Negative
511.24,421.82,419.98,157.38,133.92,154.45,155,510.26,503,Negative
511.24,421.71,419.86,157.38,106.55,154.45,154,510.26,525,Negative
511.24,421.73,419.98,157.38,107.53,153.47,155,509.29,556,Negative
511.24,421.84,420.8,157.38,133.92,153.47,155,509.29,594,Negative
511.24,421.77,419.86,157.38,113.39,153.47,156,510.26,505,Negative
511.24,421.84,419.95,157.38,102.64,153.47,156,510.26,1018,Mine
511.24,421.84,419.95,157.38,91.89,153.47,155,510.26,535,Negative
511.24,421.7,419.86,157.38,140.76,153.47,155,509.29,513,Negative
511.24,421.73,419.86,157.38,129.03,153.47,155,509.29,530,Negative
511.24,421.8,419.98,157.38,90.91,153.47,155,509.29,579,Negative
511.24,421.75,419.86,157.38,102.64,153.47,155,510.26,581,Negative
511.24,421.75,419.88,158.36,129.03,153.47,156,508.31,552,Negative
511.24,421.85,419.98,157.38,106.55,153.47,156,509.29,509,Negative
511.24,421.75,419.86,157.38,97.75,153.47,155,510.26,1056,Mine
511.24,421.75,419.86,157.38,82.11,153.47,155,510.26,556,Negative
511.24,421.82,419.98,157.38,106.55,152.49,156,509.29,512,Negative
511.24,421.71,419.88,157.38,125.12,153.47,155,509.29,574,Negative
511.24,421.73,419.86,157.38,93.84,154.45,156,509.29,582,Negative
511.24,421.84,419.98,157.38,100.68,152.49,154,510.26,535,Negative
511.24,421.71,419.86,157.38,132.94,154.45,155,509.29,504,Negative
511.24,421.75,419.88,156.4,119.26,154.45,156,510.26,594,Negative
511.24,421.85,419.98,157.38,109.48,153.47,156,510.26,531,Negative
511.24,421.73,419.86,157.38,138.81,153.47,155,510.26,590,Negative
511.24,421.73,419.84,156.4,134.9,153.47,154,509.29,545,Negative
511.24,421.8,419.96,157.38,96.77,153.47,155,509.29,522,Negative
511.24,421.75,419.86,157.38,120.23,153.47,155,510.26,507,Negative
511.24,421.73,419.84,157.38,130.99,153.47,155,509.29,595,Negative
511.24,421.84,419.95,157.38,98.73,153.47,155,509.29,503,Negative
511.24,421.73,419.84,156.4,103.62,154.45,155,510.26,584,Negative
511.24,421.73,419.86,157.38,134.9,154.45,155,510.26,595,Negative
511.24,421.84,419.96,157.38,119.26,154.45,155,510.26,503,Negative
511.24,421.73,419.88,157.38,111.44,153.47,155,510.26,513,Negative
511.24,421.7,419.88,157.38,140.76,153.47,155,510.26,527,Negative
511.24,421.84,419.98,157.38,133.92,154.45,155,509.29,529,Negative
511.24,421.73,419.88,157.38,97.75,153.47,155,510.26,541,Negative
511.24,421.75,419.86,157.38,121.21,153.47,155,510.26,596,Negative
511.24,421.8,419.95,157.38,135.87,153.47,156,510.26,525,Negative
511.24,421.75,419.86,157.38,99.71,153.47,155,511.24,506,Negative
511.24,421.75,419.84,157.38,105.57,152.49,155,510.26,503,Negative
511.24,421.85,419.96,157.38,135.87,152.49,154,510.26,553,Negative
511.24,421.73,419.86,157.38,121.21,153.47,154,510.26,533,Negative
10776.15,422.68,419.86,158.36,104.59,153.47,156,509.29,558,Mine
10776.15,422.68,419.86,157.38,100.68,153.47,155,510.26,523,Mine
10776.15,422.78,419.98,157.38,126.1,153.47,155,510.26,515,Mine
10776.15,422.78,419.96,157.38,94.82,154.45,155,511.24,507,Mine
511.24,421.73,419.96,156.4,119.26,153.47,155,509.29,517,Negative
511.24,421.84,419.95,158.36,116.32,153.47,154,509.29,537,Negative
511.24,421.73,419.84,157.38,89.93,153.47,155,509.29,505,Negative
511.24,421.7,419.96,158.36,104.59,153.47,155,510.26,501,Negative
511.24,421.84,419.96,157.38,138.81,153.47,155,510.26,554,Negative
511.24,421.75,419.89,157.38,116.32,148.58,156,510.26,510,Negative
511.24,421.73,419.98,157.38,103.62,153.47,154,510.26,546,Negative
511.24,421.82,419.98,157.38,137.83,149.56,155,509.29,588,Negative
511.24,421.75,419.88,157.38,132.94,150.54,154,510.26,1061,Mine
511.24,421.75,419.88,157.38,139.78,152.49,154,509.29,596,Negative
10776.15,422.8,419.98,157.38,137.83,149.56,155,509.29,576,Mine
10776.15,422.68,419.86,157.38,104.59,149.56,155,510.26,529,Mine
10776.15,422.66,419.88,157.38,136.85,150.54,155,508.31,540,Mine
511.24,421.75,419.86,157.38,96.77,150.54,155,509.29,579,Negative
511.24,421.73,419.86,157.38,108.5,149.56,155,511.24,561,Negative
511.24,421.85,419.96,157.38,137.83,150.54,155,509.29,514,Negative
511.24,421.71,419.82,157.38,120.23,150.54,155,509.29,528,Negative
511.24,421.71,419.86,9794.72,-120.23,150.54,156,509.29,565,Mine
511.24,421.85,419.98,157.38,34.21,149.56,155,510.26,560,Negative
511.24,421.7,419.84,157.38,43.01,150.54,155,510.26,567,Negative
511.24,421.71,419.88,157.38,77.22,150.54,155,510.26,591,Negative
511.24,421.85,419.98,157.38,118.28,150.54,155,509.29,577,Negative
511.24,421.73,419.86,157.38,88.95,149.56,155,510.26,508,Negative
511.24,421.41,10000.0,127.08,9801.56,9801.56,157,-453.57,562,Mine
511.24,420.31,419.58,127.08,9801.56,9941.35,157,-453.57,545,Mine
511.24,420.44,419.7,128.05,9801.56,152.49,157,-453.57,537,Mine
511.24,420.44,419.74,127.08,9800.59,150.54,157,-454.55,515,Mine
511.24,420.43,419.69,128.05,9801.56,153.47,157,-453.57,590,Mine
511.24,420.32,419.6,128.05,9800.59,152.49,158,-453.57,575,Mine
511.24,420.34,419.58,128.05,9801.56,152.49,157,-454.55,530,Mine
511.24,420.32,419.64,129.03,9801.56,152.49,156,-453.57,588,Mine
511.24,420.44,419.74,129.03,9801.56,152.49,156,-454.55,548,Mine
511.24,420.43,419.69,128.05,9801.56,152.49,156,-453.57,512,Mine
511.24,420.34,419.58,128.05,9801.56,152.49,157,-453.57,566,Mine
511.24,420.32,419.62,127.08,9801.56,152.49,156,-454.55,500,Mine
511.24,420.34,419.64,129.03,9801.56,9961.88,157,-454.55,590,Mine
511.24,420.41,419.69,130.01,9800.59,9812.32,157,-453.57,548,Mine
511.24,420.34,419.65,128.05,9800.59,9799.61,157,-454.55,600,Mine
511.24,420.34,419.6,128.05,-182.8,9798.63,157,-454.55,596,Mine
511.24,420.34,419.58,130.01,458.46,9798.63,157,-454.55,579,Mine
511.24,420.44,419.7,130.01,492.67,9799.61,157,-454.55,595,Mine
511.24,420.44,419.74,129.03,484.85,9799.61,156,-454.55,531,Mine
511.24,420.34,419.57,130.01,24.44,9799.61,157,-453.57,500,Mine
511.24,420.34,419.57,128.05,10021.51,9799.61,157,-454.55,596,Mine
511.24,420.44,419.74,130.01,175.95,9799.61,157,-454.55,571,Mine
511.24,420.41,419.74,130.01,483.87,9798.63,157,-453.57,600,Mine
511.24,420.31,419.57,130.01,498.53,9799.61,157,-453.57,513,Mine
511.24,420.34,419.22,129.03,355.82,9815.25,156,-453.57,570,Mine
511.24,420.43,419.74,129.03,168.13,9817.2,156,-453.57,515,Mine
511.24,420.44,419.69,130.01,484.85,9805.47,156,-454.55,521,Mine
511.24,420.34,419.57,130.01,505.38,148.58,157,-454.55,546,Negative
511.24,420.32,419.22,130.01,505.38,9830.89,157,-453.57,582,Mine
511.24,420.27,419.57,130.01,504.4,9905.18,157,-454.55,530,Mine
511.24,420.44,419.69,130.01,499.51,-76.25,157,-454.55,579,Negative
511.24,420.29,419.31,130.01,506.35,61.58,157,-454.55,517,Negative
511.24,420.32,419.6,130.99,506.35,152.49,157,-454.55,578,Negative
511.24,420.34,419.58,130.01,506.35,9812.32,157,-453.57,501,Mine
511.24,420.39,419.69,130.99,505.38,9799.61,156,-453.57,1013,Mine
511.24,420.41,419.69,130.01,506.35,9817.2,157,-453.57,508,Mine
511.24,420.32,419.69,130.01,505.38,149.56,156,-454.55,1071,Mine
511.24,420.29,419.24,130.99,505.38,150.54,157,-454.55,527,Negative
511.24,420.27,419.24,130.99,506.35,152.49,157,-454.55,566,Negative
511.24,420.39,419.7,130.99,506.35,152.49,157,-455.52,518,Negative
511.24,420.37,419.69,130.99,506.35,151.52,157,-453.57,580,Negative
511.24,420.27,419.21,130.99,506.35,143.7,157,-454.55,1002,Mine
10776.15,421.25,419.72,131.96,502.44,9873.9,157,-454.55,560,Mine
10776.15,421.3,419.82,131.96,502.44,9875.86,157,-454.55,578,Mine
10776.15,421.2,419.7,130.99,505.38,9798.63,156,-454.55,561,Mine
511.24,420.41,419.69,131.96,506.35,152.49,157,-454.55,577,Negative
511.24,420.29,419.22,130.99,506.35,152.49,157,-453.57,1044,Mine
511.24,420.29,419.21,130.99,506.35,152.49,157,-453.57,535,Negative
511.24,420.37,419.67,130.99,506.35,153.47,157,-454.55,599,Negative
511.24,420.39,419.67,130.99,506.35,152.49,157,10767.35,583,Mine
511.24,420.29,419.33,131.96,505.38,152.49,157,-454.55,1005,Mine
511.24,420.29,419.22,131.96,507.33,153.47,157,-454.55,506,Negative
511.24,420.31,419.57,131.96,506.35,152.49,157,-454.55,553,Negative
511.24,420.39,419.67,131.96,507.33,152.49,157,-454.55,579,Negative
511.24,420.37,419.69,130.99,506.35,152.49,157,-454.55,539,Negative
511.24,420.27,419.24,131.96,506.35,152.49,157,-454.55,585,Negative
511.24,420.29,419.21,131.96,506.35,152.49,157,-454.55,544,Negative
511.24,420.37,419.69,131.96,506.35,153.47,157,-454.55,540,Negative
511.24,420.37,419.69,131.96,505.38,152.49,158,-455.52,583,Negative
511.24,420.31,419.58,131.96,506.35,152.49,156,-453.57,588,Negative
511.24,420.29,419.57,131.96,506.35,153.47,157,-454.55,1089,Mine
511.24,420.29,419.6,131.96,506.35,152.49,157,-454.55,559,Negative
511.24,420.39,419.7,131.96,506.35,152.49,157,-454.55,586,Negative
511.24,420.27,419.31,131.96,506.35,152.49,157,-454.55,516,Negative
511.24,420.29,419.58,131.96,506.35,153.47,157,-454.55,591,Negative
511.24,420.27,419.55,131.96,506.35,152.49,157,-454.55,502,Negative
511.24,420.39,419.69,132.94,506.35,153.47,157,-454.55,518,Negative
511.24,420.27,419.57,131.96,506.35,152.49,157,-455.52,536,Negative
511.24,420.29,419.57,131.96,507.33,153.47,156,-454.55,541,Negative
511.24,420.37,419.69,131.96,505.38,153.47,156,-454.55,531,Negative
511.24,420.39,419.69,131.96,506.35,152.49,157,-454.55,595,Negative
511.24,420.29,419.22,131.96,506.35,153.47,157,-454.55,520,Negative
511.24,420.27,419.58,132.94,506.35,152.49,157,-452.59,592,Negative
511.24,420.41,419.69,132.94,9801.56,152.49,157,-453.57,1065,Mine
511.24,420.37,419.69,132.94,9801.56,153.47,157,-453.57,546,Mine
511.24,420.43,419.69,131.96,506.35,152.49,157,-454.55,587,Negative
511.24,420.27,419.6,131.96,506.35,153.47,157,-454.55,570,Negative
511.24,420.29,419.22,132.94,506.35,152.49,156,-454.55,538,Negative
511.24,420.41,419.7,132.94,506.35,153.47,157,-454.55,532,Negative
511.24,420.43,419.67,132.94,506.35,152.49,157,-454.55,597,Negative
511.24,420.29,419.22,132.94,506.35,152.49,157,-455.52,1027,Mine
511.24,420.27,419.21,132.94,506.35,152.49,157,-454.55,575,Negative
511.24,420.31,419.57,132.94,506.35,153.47,156,-454.55,599,Negative
511.24,420.37,419.67,132.94,506.35,152.49,156,-454.55,525,Negative
511.24,420.41,419.69,132.94,506.35,153.47,157,-454.55,588,Negative
511.24,420.25,419.6,131.96,506.35,153.47,156,-454.55,584,Negative
511.24,420.29,419.58,132.94,506.35,153.47,156,-454.55,557,Negative
511.24,420.41,419.69,132.94,505.38,153.47,156,-454.55,585,Negative
511.24,420.31,419.67,132.94,506.35,153.47,156,-454.55,540,Negative
511.24,420.31,419.57,132.94,506.35,153.47,157,-454.55,574,Negative
10776.15,421.27,419.7,132.94,507.33,153.47,157,-453.57,1030,Mine
10776.15,421.3,419.43,133.92,505.38,153.47,156,-454.55,1052,Mine
10776.15,421.25,419.72,133.92,506.35,152.49,156,-454.55,541,Mine
511.24,420.29,419.33,133.92,9800.59,152.49,156,-453.57,523,Mine
511.24,420.29,419.6,132.94,502.44,153.47,157,-454.55,566,Negative
511.24,420.27,419.58,133.92,506.35,152.49,157,-453.57,580,Negative
511.24,420.37,419.69,133.92,506.35,153.47,157,-453.57,596,Negative
511.24,420.37,419.69,132.94,506.35,153.47,157,-453.57,504,Negative
511.24,420.27,419.58,133.92,506.35,152.49,157,-453.57,559,Negative
511.24,420.27,419.57,132.94,506.35,152.49,156,-453.57,533,Negative
511.24,420.39,419.64,132.94,506.35,152.49,156,-453.57,569,Negative
511.24,420.27,419.17,132.94,506.35,152.49,156,-453.57,589,Negative
511.24,420.27,419.57,132.94,507.33,152.49,156,-453.57,513,Negative
511.24,420.36,419.62,133.92,506.35,153.47,157,-454.55,510,Negative
511.24,420.25,419.27,133.92,505.38,152.49,157,-454.55,515,Negative
511.24,420.27,419.17,133.92,506.35,152.49,156,-453.57,525,Negative
511.24,420.39,419.62,133.92,507.33,152.49,157,-453.57,572,Negative
511.24,420.39,419.65,133.92,506.35,153.47,157,-453.57,503,Negative
511.24,420.27,419.19,133.92,506.35,152.49,156,-453.57,1028,Mine
511.24,420.27,419.17,133.92,506.35,152.49,156,-453.57,506,Negative
511.24,420.37,419.64,133.92,506.35,153.47,156,-454.55,561,Negative
511.24,420.29,419.27,133.92,506.35,153.47,157,-454.55,581,Negative
511.24,420.27,419.17,133.92,506.35,153.47,156,-453.57,505,Negative
511.24,420.37,419.64,133.92,506.35,153.47,156,-453.57,1019,Mine
511.24,420.37,419.64,134.9,506.35,153.47,156,-452.59,517,Negative
511.24,420.27,419.15,133.92,506.35,153.47,157,-453.57,549,Negative
511.24,420.27,419.17,135.87,506.35,153.47,156,-453.57,541,Negative
511.24,420.39,419.64,133.92,506.35,153.47,156,-454.55,520,Negative
511.24,420.25,419.29,133.92,506.35,152.49,156,-453.57,595,Negative
511.24,420.29,419.17,133.92,506.35,152.49,156,-453.57,580,Negative
511.24,420.41,419.64,134.9,506.35,153.47,156,-453.57,532,Negative
511.24,420.37,419.65,133.92,9801.56,150.54,156,-453.57,511,Mine
511.24,420.29,419.19,134.9,506.35,152.49,156,-453.57,512,Negative
511.24,420.29,419.52,133.92,504.4,153.47,157,-454.55,585,Negative
511.24,420.44,419.81,134.9,506.35,9989.25,156,-453.57,504,Mine
511.24,420.34,419.53,133.92,130.99,152.49,157,-453.57,546,Negative
511.24,420.77,419.7,134.9,506.35,152.49,156,-453.57,563,Negative
511.24,420.87,419.74,134.9,506.35,152.49,156,-453.57,600,Negative
511.24,420.74,419.69,134.9,507.33,152.49,156,-453.57,511,Negative
511.24,420.74,419.67,134.9,506.35,152.49,156,-453.57,517,Negative
511.24,420.86,419.76,134.9,506.35,153.47,156,-452.59,516,Negative
511.24,420.91,419.76,134.9,506.35,153.47,156,-453.57,595,Negative
511.24,420.75,419.69,134.9,507.33,153.47,156,-454.55,531,Negative
511.24,420.86,419.77,134.9,506.35,153.47,156,-454.55,537,Negative
511.24,420.98,419.77,134.9,506.35,152.49,156,-454.55,544,Negative
